index,original_normalized,شماره سوره,شماره آیه,predicted_sure
4##146,الا الذين تابوا و اصلحوا و اعتصموا بالله و اخلصوا دينهم لله فاولئك مع المومنين و سوف يوت الله المومنين اجرا عظيما,4,146,4
4##147,ما يفعل الله بعذابكم ان شكرتم و امنتم و كان الله شاكرا عليما,4,147,4
4##148,لا يحب الله الجهر بالسو من القول الا من ظلم و كان الله سميعا عليما,4,148,4
4##149,ان تبدوا خيرا او تخفوه او تعفوا عن سو فان الله كان عفوا قديرا,4,149,4
4##150,ان الذين يكفرون بالله و رسله و يريدون ان يفرقوا بين الله و رسله و يقولون نومن ببعض و نكفر ببعض و يريدون ان يتخذوا بين ذلك سبيلا,4,150,4
4##151,اولئك هم الكافرون حقا و اعتدنا للكافرين عذابا مهينا,4,151,4
4##152,و الذين امنوا بالله و رسله و لم يفرقوا بين احد منهم اولئك سوف يوتيهم اجورهم و كان الله غفورا رحيما,4,152,4
4##153,يسالك اهل الكتاب ان تنزل عليهم كتابا من السما فقد سالوا موسي اكبر من ذلك فقالوا ارنا الله جهره فاخذتهم الصاعقه بظلمهم ثم اتخذوا العجل من بعد ما جا تهم البينات فعفونا عن ذلك و اتينا موسي سلطانا مبينا,4,153,4
4##154,و رفعنا فوقهم الطور بميثاقهم و قلنا لهم ادخلوا الباب سجدا و قلنا لهم لا تعدوا في السبت و اخذنا منهم ميثاقا غليظا,4,154,4
4##155,فبما نقضهم ميثاقهم و كفرهم بايات الله و قتلهم الانبيا بغير حق و قولهم قلوبنا غلف بل طبع الله عليها بكفرهم فلا يومنون الا قليلا,4,155,4
4##156,و بكفرهم و قولهم علي مريم بهتانا عظيما,4,156,4
4##157,و قولهم انا قتلنا المسيح عيسي ابن مريم رسول الله و ما قتلوه و ما صلبوه و لكن شبه لهم و ان الذين اختلفوا فيه لفي شك منه ما لهم به من علم الا اتباع الظن و ما قتلوه يقينا,4,157,4
4##158,بل رفعه الله اليه و كان الله عزيزا حكيما,4,158,4
4##159,و ان من اهل الكتاب الا ليومنن به قبل موته و يوم القيامه يكون عليهم شهيدا,4,159,4
4##160,فبظلم من الذين هادوا حرمنا عليهم طيبات احلت لهم و بصدهم عن سبيل الله كثيرا,4,160,4
4##161,و اخذهم الربا و قد نهوا عنه و اكلهم اموال الناس بالباطل و اعتدنا للكافرين منهم عذابا اليما,4,161,4
4##162,لكن الراسخون في العلم منهم و المومنون يومنون بما انزل اليك و ما انزل من قبلك و المقيمين الصلاه و الموتون الزكاه و المومنون بالله و اليوم الاخر اولئك سنوتيهم اجرا عظيما,4,162,4
4##163,انا اوحينا اليك كما اوحينا الي نوح و النبيين من بعده و اوحينا الي ابراهيم و اسماعيل و اسحاق و يعقوب و الاسباط و عيسي و ايوب و يونس و هارون و سليمان و اتينا داوود زبورا,4,163,4
4##164,و رسلا قد قصصناهم عليك من قبل و رسلا لم نقصصهم عليك و كلم الله موسي تكليما,4,164,4
4##165,رسلا مبشرين و منذرين لئلا يكون للناس علي الله حجه بعد الرسل و كان الله عزيزا حكيما,4,165,4
4##166,لكن الله يشهد بما انزل اليك انزله بعلمه و الملائكه يشهدون و كفي بالله شهيدا,4,166,4
4##167,ان الذين كفروا و صدوا عن سبيل الله قد ضلوا ضلالا بعيدا,4,167,4
4##168,ان الذين كفروا و ظلموا لم يكن الله ليغفر لهم و لا ليهديهم طريقا,4,168,4
4##169,الا طريق جهنم خالدين فيها ابدا و كان ذلك علي الله يسيرا,4,169,4
4##170,يا ايها الناس قد جا كم الرسول بالحق من ربكم فامنوا خيرا لكم و ان تكفروا فان لله ما في السماوات و الارض و كان الله عليما حكيما,4,170,4
4##171,يا اهل الكتاب لا تغلوا في دينكم و لا تقولوا علي الله الا الحق انما المسيح عيسي ابن مريم رسول الله و كلمته القاها الي مريم و روح منه فامنوا بالله و رسله و لا تقولوا ثلاثه انتهوا خيرا لكم انما الله اله واحد سبحانه ان يكون له ولد له ما في السماوات و ما في الارض و كفي بالله وكيلا,4,171,4
4##172,لن يستنكف المسيح ان يكون عبدا لله و لا الملائكه المقربون و من يستنكف عن عبادته و يستكبر فسيحشرهم اليه جميعا,4,172,4
4##173,فاما الذين امنوا و عملوا الصالحات فيوفيهم اجورهم و يزيدهم من فضله و اما الذين استنكفوا و استكبروا فيعذبهم عذابا اليما و لا يجدون لهم من دون الله وليا و لا نصيرا,4,173,4
4##174,يا ايها الناس قد جا كم برهان من ربكم و انزلنا اليكم نورا مبينا,4,174,4
4##175,فاما الذين امنوا بالله و اعتصموا به فسيدخلهم في رحمه منه و فضل و يهديهم اليه صراطا مستقيما,4,175,4
4##176,يستفتونك قل الله يفتيكم في الكلاله ان امرو هلك ليس له ولد و له اخت فلها نصف ما ترك و هو يرثها ان لم يكن لها ولد فان كانتا اثنتين فلهما الثلثان مما ترك و ان كانوا اخوه رجالا و نسا فللذكر مثل حظ الانثيين يبين الله لكم ان تضلوا و الله بكل شي عليم,4,176,18
5##1,يا ايها الذين امنوا اوفوا بالعقود احلت لكم بهيمه الانعام الا ما يتلي عليكم غير محلي الصيد و انتم حرم ان الله يحكم ما يريد,5,1,4
5##2,يا ايها الذين امنوا لا تحلوا شعائر الله و لا الشهر الحرام و لا الهدي و لا القلائد و لا امين البيت الحرام يبتغون فضلا من ربهم و رضوانا و اذا حللتم فاصطادوا و لا يجرمنكم شنان قوم ان صدوكم عن المسجد الحرام ان تعتدوا و تعاونوا علي البر و التقوي و لا تعاونوا علي الاثم و العدوان و اتقوا الله ان الله شديد العقاب,5,2,5
5##3,حرمت عليكم الميته و الدم و لحم الخنزير و ما اهل لغير الله به و المنخنقه و الموقوذه و المترديه و النطيحه و ما اكل السبع الا ما ذكيتم و ما ذبح علي النصب و ان تستقسموا بالازلام ذلكم فسق اليوم يئس الذين كفروا من دينكم فلا تخشوهم و اخشون اليوم اكملت لكم دينكم و اتممت عليكم نعمتي و رضيت لكم الاسلام دينا فمن اضطر في مخمصه غير متجانف لاثم فان الله غفور رحيم,5,3,2
5##4,يسالونك ما ذا احل لهم قل احل لكم الطيبات و ما علمتم من الجوارح مكلبين تعلمونهن مما علمكم الله فكلوا مما امسكن عليكم و اذكروا اسم الله عليه و اتقوا الله ان الله سريع الحساب,5,4,5
5##5,اليوم احل لكم الطيبات و طعام الذين اوتوا الكتاب حل لكم و طعامكم حل لهم و المحصنات من المومنات و المحصنات من الذين اوتوا الكتاب من قبلكم اذا اتيتموهن اجورهن محصنين غير مسافحين و لا متخذي اخدان و من يكفر بالايمان فقد حبط عمله و هو في الاخره من الخاسرين,5,5,4
5##6,يا ايها الذين امنوا اذا قمتم الي الصلاه فاغسلوا وجوهكم و ايديكم الي المرافق و امسحوا بر وسكم و ارجلكم الي الكعبين و ان كنتم جنبا فاطهروا و ان كنتم مرضي او علي سفر او جا احد منكم من الغائط او لامستم النسا فلم تجدوا ما فتيمموا صعيدا طيبا فامسحوا بوجوهكم و ايديكم منه ما يريد الله ليجعل عليكم من حرج و لكن يريد ليطهركم و ليتم نعمته عليكم لعلكم تشكرون,5,6,5
